DATE,SUBDIVISION,YEAR,MONTH,MONTH_NAME,RAINFALL_MM,IS_OUTLIER_YEAR
1983-08-01,NORTH INTERIOR KARNATAKA,1983,8,AUG,169.0,False
1983-09-01,NORTH INTERIOR KARNATAKA,1983,9,SEP,198.1,False
1983-10-01,NORTH INTERIOR KARNATAKA,1983,10,OCT,66.5,False
1983-11-01,NORTH INTERIOR KARNATAKA,1983,11,NOV,8.3,False
1983-12-01,NORTH INTERIOR KARNATAKA,1983,12,DEC,8.7,False
1984-01-01,NORTH INTERIOR KARNATAKA,1984,1,JAN,0.4,False
1984-02-01,NORTH INTERIOR KARNATAKA,1984,2,FEB,3.9,False
1984-03-01,NORTH INTERIOR KARNATAKA,1984,3,MAR,6.2,False
1984-04-01,NORTH INTERIOR KARNATAKA,1984,4,APR,14.3,False
1984-05-01,NORTH INTERIOR KARNATAKA,1984,5,MAY,8.0,False
1984-06-01,NORTH INTERIOR KARNATAKA,1984,6,JUN,64.1,False
1984-07-01,NORTH INTERIOR KARNATAKA,1984,7,JUL,217.4,False
1984-08-01,NORTH INTERIOR KARNATAKA,1984,8,AUG,62.1,False
1984-09-01,NORTH INTERIOR KARNATAKA,1984,9,SEP,127.1,False
1984-10-01,NORTH INTERIOR KARNATAKA,1984,10,OCT,113.5,False
1984-11-01,NORTH INTERIOR KARNATAKA,1984,11,NOV,1.1,False
1984-12-01,NORTH INTERIOR KARNATAKA,1984,12,DEC,0.1,False
1985-01-01,NORTH INTERIOR KARNATAKA,1985,1,JAN,2.9,False
1985-02-01,NORTH INTERIOR KARNATAKA,1985,2,FEB,0.0,False
1985-03-01,NORTH INTERIOR KARNATAKA,1985,3,MAR,6.8,False
1985-04-01,NORTH INTERIOR KARNATAKA,1985,4,APR,20.8,False
1985-05-01,NORTH INTERIOR KARNATAKA,1985,5,MAY,34.1,False
1985-06-01,NORTH INTERIOR KARNATAKA,1985,6,JUN,86.6,False
1985-07-01,NORTH INTERIOR KARNATAKA,1985,7,JUL,109.7,False
1985-08-01,NORTH INTERIOR KARNATAKA,1985,8,AUG,67.7,False
1985-09-01,NORTH INTERIOR KARNATAKA,1985,9,SEP,75.8,False
1985-10-01,NORTH INTERIOR KARNATAKA,1985,10,OCT,94.7,False
1985-11-01,NORTH INTERIOR KARNATAKA,1985,11,NOV,1.4,False
1985-12-01,NORTH INTERIOR KARNATAKA,1985,12,DEC,0.6,False
1986-01-01,NORTH INTERIOR KARNATAKA,1986,1,JAN,11.0,False
1986-02-01,NORTH INTERIOR KARNATAKA,1986,2,FEB,7.4,False
1986-03-01,NORTH INTERIOR KARNATAKA,1986,3,MAR,1.4,False
1986-04-01,NORTH INTERIOR KARNATAKA,1986,4,APR,23.2,False
1986-05-01,NORTH INTERIOR KARNATAKA,1986,5,MAY,38.1,False
1986-06-01,NORTH INTERIOR KARNATAKA,1986,6,JUN,124.9,False
1986-07-01,NORTH INTERIOR KARNATAKA,1986,7,JUL,76.1,False
1986-08-01,NORTH INTERIOR KARNATAKA,1986,8,AUG,129.0,False
1986-09-01,NORTH INTERIOR KARNATAKA,1986,9,SEP,114.1,False
1986-10-01,NORTH INTERIOR KARNATAKA,1986,10,OCT,29.5,False
1986-11-01,NORTH INTERIOR KARNATAKA,1986,11,NOV,60.4,False
1986-12-01,NORTH INTERIOR KARNATAKA,1986,12,DEC,5.3,False
1987-01-01,NORTH INTERIOR KARNATAKA,1987,1,JAN,0.4,False
1987-02-01,NORTH INTERIOR KARNATAKA,1987,2,FEB,0.9,False
1987-03-01,NORTH INTERIOR KARNATAKA,1987,3,MAR,0.5,False
1987-04-01,NORTH INTERIOR KARNATAKA,1987,4,APR,2.0,False
1987-05-01,NORTH INTERIOR KARNATAKA,1987,5,MAY,44.9,False
1987-06-01,NORTH INTERIOR KARNATAKA,1987,6,JUN,124.0,False
1987-07-01,NORTH INTERIOR KARNATAKA,1987,7,JUL,83.1,False
1987-08-01,NORTH INTERIOR KARNATAKA,1987,8,AUG,166.6,False
1987-09-01,NORTH INTERIOR KARNATAKA,1987,9,SEP,109.3,False
1987-10-01,NORTH INTERIOR KARNATAKA,1987,10,OCT,119.7,False
1987-11-01,NORTH INTERIOR KARNATAKA,1987,11,NOV,68.9,False
1987-12-01,NORTH INTERIOR KARNATAKA,1987,12,DEC,26.8,False
1988-01-01,NORTH INTERIOR KARNATAKA,1988,1,JAN,1.3,False
1988-02-01,NORTH INTERIOR KARNATAKA,1988,2,FEB,1.6,False
1988-03-01,NORTH INTERIOR KARNATAKA,1988,3,MAR,1.5,False
1988-04-01,NORTH INTERIOR KARNATAKA,1988,4,APR,38.3,False
1988-05-01,NORTH INTERIOR KARNATAKA,1988,5,MAY,34.5,False
1988-06-01,NORTH INTERIOR KARNATAKA,1988,6,JUN,77.2,False
1988-07-01,NORTH INTERIOR KARNATAKA,1988,7,JUL,170.6,False
1988-08-01,NORTH INTERIOR KARNATAKA,1988,8,AUG,219.5,False
1988-09-01,NORTH INTERIOR KARNATAKA,1988,9,SEP,214.2,False
1988-10-01,NORTH INTERIOR KARNATAKA,1988,10,OCT,16.1,False
1988-11-01,NORTH INTERIOR KARNATAKA,1988,11,NOV,2.0,False
1988-12-01,NORTH INTERIOR KARNATAKA,1988,12,DEC,18.8,False
1989-01-01,NORTH INTERIOR KARNATAKA,1989,1,JAN,0.0,False
1989-02-01,NORTH INTERIOR KARNATAKA,1989,2,FEB,0.0,False
1989-03-01,NORTH INTERIOR KARNATAKA,1989,3,MAR,21.6,False
1989-04-01,NORTH INTERIOR KARNATAKA,1989,4,APR,10.7,False
1989-05-01,NORTH INTERIOR KARNATAKA,1989,5,MAY,28.5,False
1989-06-01,NORTH INTERIOR KARNATAKA,1989,6,JUN,102.0,False
1989-07-01,NORTH INTERIOR KARNATAKA,1989,7,JUL,199.6,False
1989-08-01,NORTH INTERIOR KARNATAKA,1989,8,AUG,64.1,False
1989-09-01,NORTH INTERIOR KARNATAKA,1989,9,SEP,203.3,False
1989-10-01,NORTH INTERIOR KARNATAKA,1989,10,OCT,23.3,False
1989-11-01,NORTH INTERIOR KARNATAKA,1989,11,NOV,8.9,False
1989-12-01,NORTH INTERIOR KARNATAKA,1989,12,DEC,14.1,False
1990-01-01,NORTH INTERIOR KARNATAKA,1990,1,JAN,4.8,False
1990-02-01,NORTH INTERIOR KARNATAKA,1990,2,FEB,0.0,False
1990-03-01,NORTH INTERIOR KARNATAKA,1990,3,MAR,0.1,False
1990-04-01,NORTH INTERIOR KARNATAKA,1990,4,APR,7.8,False
1990-05-01,NORTH INTERIOR KARNATAKA,1990,5,MAY,127.3,False
1990-06-01,NORTH INTERIOR KARNATAKA,1990,6,JUN,129.7,False
1990-07-01,NORTH INTERIOR KARNATAKA,1990,7,JUL,96.2,False
1990-08-01,NORTH INTERIOR KARNATAKA,1990,8,AUG,170.0,False
1990-09-01,NORTH INTERIOR KARNATAKA,1990,9,SEP,64.2,False
1990-10-01,NORTH INTERIOR KARNATAKA,1990,10,OCT,95.6,False
1990-11-01,NORTH INTERIOR KARNATAKA,1990,11,NOV,23.3,False
1990-12-01,NORTH INTERIOR KARNATAKA,1990,12,DEC,0.0,False
1991-01-01,NORTH INTERIOR KARNATAKA,1991,1,JAN,0.2,False
1991-02-01,NORTH INTERIOR KARNATAKA,1991,2,FEB,0.0,False
1991-03-01,NORTH INTERIOR KARNATAKA,1991,3,MAR,1.3,False
1991-04-01,NORTH INTERIOR KARNATAKA,1991,4,APR,47.3,False
1991-05-01,NORTH INTERIOR KARNATAKA,1991,5,MAY,59.8,False
1991-06-01,NORTH INTERIOR KARNATAKA,1991,6,JUN,235.7,False
1991-07-01,NORTH INTERIOR KARNATAKA,1991,7,JUL,155.6,False
1991-08-01,NORTH INTERIOR KARNATAKA,1991,8,AUG,94.0,False
1991-09-01,NORTH INTERIOR KARNATAKA,1991,9,SEP,67.6,False
1991-10-01,NORTH INTERIOR KARNATAKA,1991,10,OCT,49.6,False
1991-11-01,NORTH INTERIOR KARNATAKA,1991,11,NOV,8.9,False
1991-12-01,NORTH INTERIOR KARNATAKA,1991,12,DEC,0.0,False
1992-01-01,NORTH INTERIOR KARNATAKA,1992,1,JAN,0.0,False
1992-02-01,NORTH INTERIOR KARNATAKA,1992,2,FEB,0.0,False
1992-03-01,NORTH INTERIOR KARNATAKA,1992,3,MAR,0.0,False
1992-04-01,NORTH INTERIOR KARNATAKA,1992,4,APR,12.7,False
1992-05-01,NORTH INTERIOR KARNATAKA,1992,5,MAY,48.1,False
1992-06-01,NORTH INTERIOR KARNATAKA,1992,6,JUN,108.0,False
1992-07-01,NORTH INTERIOR KARNATAKA,1992,7,JUL,100.0,False
1992-08-01,NORTH INTERIOR KARNATAKA,1992,8,AUG,121.0,False
1992-09-01,NORTH INTERIOR KARNATAKA,1992,9,SEP,85.1,False
1992-10-01,NORTH INTERIOR KARNATAKA,1992,10,OCT,68.0,False
1992-11-01,NORTH INTERIOR KARNATAKA,1992,11,NOV,125.4,False
1992-12-01,NORTH INTERIOR KARNATAKA,1992,12,DEC,0.0,False
1993-01-01,NORTH INTERIOR KARNATAKA,1993,1,JAN,0.0,False
1993-02-01,NORTH INTERIOR KARNATAKA,1993,2,FEB,0.1,False
1993-03-01,NORTH INTERIOR KARNATAKA,1993,3,MAR,6.5,False
1993-04-01,NORTH INTERIOR KARNATAKA,1993,4,APR,11.4,False
1993-05-01,NORTH INTERIOR KARNATAKA,1993,5,MAY,37.6,False
1993-06-01,NORTH INTERIOR KARNATAKA,1993,6,JUN,69.3,False
1993-07-01,NORTH INTERIOR KARNATAKA,1993,7,JUL,134.9,False
1993-08-01,NORTH INTERIOR KARNATAKA,1993,8,AUG,128.1,False
1993-09-01,NORTH INTERIOR KARNATAKA,1993,9,SEP,94.8,False
1993-10-01,NORTH INTERIOR KARNATAKA,1993,10,OCT,201.9,False
1993-11-01,NORTH INTERIOR KARNATAKA,1993,11,NOV,10.8,False
1993-12-01,NORTH INTERIOR KARNATAKA,1993,12,DEC,36.4,False
1994-01-01,NORTH INTERIOR KARNATAKA,1994,1,JAN,4.2,False
1994-02-01,NORTH INTERIOR KARNATAKA,1994,2,FEB,0.3,False
1994-03-01,NORTH INTERIOR KARNATAKA,1994,3,MAR,0.2,False
1994-04-01,NORTH INTERIOR KARNATAKA,1994,4,APR,35.3,False
1994-05-01,NORTH INTERIOR KARNATAKA,1994,5,MAY,16.8,False
1994-06-01,NORTH INTERIOR KARNATAKA,1994,6,JUN,101.8,False
1994-07-01,NORTH INTERIOR KARNATAKA,1994,7,JUL,146.0,False
1994-08-01,NORTH INTERIOR KARNATAKA,1994,8,AUG,95.9,False
1994-09-01,NORTH INTERIOR KARNATAKA,1994,9,SEP,38.1,False
1994-10-01,NORTH INTERIOR KARNATAKA,1994,10,OCT,200.3,False
1994-11-01,NORTH INTERIOR KARNATAKA,1994,11,NOV,4.2,False
1994-12-01,NORTH INTERIOR KARNATAKA,1994,12,DEC,0.0,False
1995-01-01,NORTH INTERIOR KARNATAKA,1995,1,JAN,28.3,False
1995-02-01,NORTH INTERIOR KARNATAKA,1995,2,FEB,0.1,False
1995-03-01,NORTH INTERIOR KARNATAKA,1995,3,MAR,5.4,False
1995-04-01,NORTH INTERIOR KARNATAKA,1995,4,APR,11.8,False
1995-05-01,NORTH INTERIOR KARNATAKA,1995,5,MAY,33.1,False
1995-06-01,NORTH INTERIOR KARNATAKA,1995,6,JUN,75.5,False
1995-07-01,NORTH INTERIOR KARNATAKA,1995,7,JUL,140.9,False
1995-08-01,NORTH INTERIOR KARNATAKA,1995,8,AUG,95.9,False
1995-09-01,NORTH INTERIOR KARNATAKA,1995,9,SEP,104.3,False
1995-10-01,NORTH INTERIOR KARNATAKA,1995,10,OCT,148.9,False
1995-11-01,NORTH INTERIOR KARNATAKA,1995,11,NOV,18.2,False
1995-12-01,NORTH INTERIOR KARNATAKA,1995,12,DEC,0.0,False
1996-01-01,NORTH INTERIOR KARNATAKA,1996,1,JAN,0.0,False
1996-02-01,NORTH INTERIOR KARNATAKA,1996,2,FEB,0.0,False
1996-03-01,NORTH INTERIOR KARNATAKA,1996,3,MAR,0.5,False
1996-04-01,NORTH INTERIOR KARNATAKA,1996,4,APR,20.5,False
1996-05-01,NORTH INTERIOR KARNATAKA,1996,5,MAY,25.1,False
1996-06-01,NORTH INTERIOR KARNATAKA,1996,6,JUN,138.5,False
1996-07-01,NORTH INTERIOR KARNATAKA,1996,7,JUL,98.2,False
1996-08-01,NORTH INTERIOR KARNATAKA,1996,8,AUG,165.2,False
1996-09-01,NORTH INTERIOR KARNATAKA,1996,9,SEP,199.5,False
1996-10-01,NORTH INTERIOR KARNATAKA,1996,10,OCT,154.2,False
1996-11-01,NORTH INTERIOR KARNATAKA,1996,11,NOV,7.5,False
1996-12-01,NORTH INTERIOR KARNATAKA,1996,12,DEC,2.6,False
1997-01-01,NORTH INTERIOR KARNATAKA,1997,1,JAN,4.3,True
1997-02-01,NORTH INTERIOR KARNATAKA,1997,2,FEB,0.0,True
1997-03-01,NORTH INTERIOR KARNATAKA,1997,3,MAR,14.8,True
1997-04-01,NORTH INTERIOR KARNATAKA,1997,4,APR,22.6,True
1997-05-01,NORTH INTERIOR KARNATAKA,1997,5,MAY,17.5,True
1997-06-01,NORTH INTERIOR KARNATAKA,1997,6,JUN,213.0,True
1997-07-01,NORTH INTERIOR KARNATAKA,1997,7,JUL,272.8,True
1997-08-01,NORTH INTERIOR KARNATAKA,1997,8,AUG,290.1,True
1997-09-01,NORTH INTERIOR KARNATAKA,1997,9,SEP,76.9,True
1997-10-01,NORTH INTERIOR KARNATAKA,1997,10,OCT,85.3,True
1997-11-01,NORTH INTERIOR KARNATAKA,1997,11,NOV,64.6,True
1997-12-01,NORTH INTERIOR KARNATAKA,1997,12,DEC,33.8,True
1998-01-01,NORTH INTERIOR KARNATAKA,1998,1,JAN,0.0,False
1998-02-01,NORTH INTERIOR KARNATAKA,1998,2,FEB,0.0,False
1998-03-01,NORTH INTERIOR KARNATAKA,1998,3,MAR,0.4,False
1998-04-01,NORTH INTERIOR KARNATAKA,1998,4,APR,6.1,False
1998-05-01,NORTH INTERIOR KARNATAKA,1998,5,MAY,32.7,False
1998-06-01,NORTH INTERIOR KARNATAKA,1998,6,JUN,107.8,False
1998-07-01,NORTH INTERIOR KARNATAKA,1998,7,JUL,140.4,False
1998-08-01,NORTH INTERIOR KARNATAKA,1998,8,AUG,155.4,False
1998-09-01,NORTH INTERIOR KARNATAKA,1998,9,SEP,223.1,False
1998-10-01,NORTH INTERIOR KARNATAKA,1998,10,OCT,172.7,False
1998-11-01,NORTH INTERIOR KARNATAKA,1998,11,NOV,13.9,False
1998-12-01,NORTH INTERIOR KARNATAKA,1998,12,DEC,0.1,False
1999-01-01,NORTH INTERIOR KARNATAKA,1999,1,JAN,0.0,False
1999-02-01,NORTH INTERIOR KARNATAKA,1999,2,FEB,3.4,False
1999-03-01,NORTH INTERIOR KARNATAKA,1999,3,MAR,0.6,False
1999-04-01,NORTH INTERIOR KARNATAKA,1999,4,APR,3.9,False
1999-05-01,NORTH INTERIOR KARNATAKA,1999,5,MAY,89.0,False
1999-06-01,NORTH INTERIOR KARNATAKA,1999,6,JUN,93.2,False
1999-07-01,NORTH INTERIOR KARNATAKA,1999,7,JUL,130.5,False
1999-08-01,NORTH INTERIOR KARNATAKA,1999,8,AUG,89.5,False
1999-09-01,NORTH INTERIOR KARNATAKA,1999,9,SEP,97.5,False
1999-10-01,NORTH INTERIOR KARNATAKA,1999,10,OCT,152.9,False
1999-11-01,NORTH INTERIOR KARNATAKA,1999,11,NOV,0.3,False
1999-12-01,NORTH INTERIOR KARNATAKA,1999,12,DEC,0.0,False
2000-01-01,NORTH INTERIOR KARNATAKA,2000,1,JAN,0.4,False
2000-02-01,NORTH INTERIOR KARNATAKA,2000,2,FEB,2.6,False
2000-03-01,NORTH INTERIOR KARNATAKA,2000,3,MAR,0.1,False
2000-04-01,NORTH INTERIOR KARNATAKA,2000,4,APR,8.4,False
2000-05-01,NORTH INTERIOR KARNATAKA,2000,5,MAY,49.0,False
2000-06-01,NORTH INTERIOR KARNATAKA,2000,6,JUN,107.5,False
2000-07-01,NORTH INTERIOR KARNATAKA,2000,7,JUL,127.1,False
2000-08-01,NORTH INTERIOR KARNATAKA,2000,8,AUG,164.6,False
2000-09-01,NORTH INTERIOR KARNATAKA,2000,9,SEP,134.4,False
2000-10-01,NORTH INTERIOR KARNATAKA,2000,10,OCT,115.1,False
2000-11-01,NORTH INTERIOR KARNATAKA,2000,11,NOV,2.8,False
2000-12-01,NORTH INTERIOR KARNATAKA,2000,12,DEC,0.5,False
2001-01-01,NORTH INTERIOR KARNATAKA,2001,1,JAN,2.1,False
2001-02-01,NORTH INTERIOR KARNATAKA,2001,2,FEB,0.0,False
2001-03-01,NORTH INTERIOR KARNATAKA,2001,3,MAR,0.1,False
2001-04-01,NORTH INTERIOR KARNATAKA,2001,4,APR,22.1,False
2001-05-01,NORTH INTERIOR KARNATAKA,2001,5,MAY,13.3,False
2001-06-01,NORTH INTERIOR KARNATAKA,2001,6,JUN,60.9,False
2001-07-01,NORTH INTERIOR KARNATAKA,2001,7,JUL,62.1,False
2001-08-01,NORTH INTERIOR KARNATAKA,2001,8,AUG,108.8,False
2001-09-01,NORTH INTERIOR KARNATAKA,2001,9,SEP,187.1,False
2001-10-01,NORTH INTERIOR KARNATAKA,2001,10,OCT,137.5,False
2001-11-01,NORTH INTERIOR KARNATAKA,2001,11,NOV,2.5,False
2001-12-01,NORTH INTERIOR KARNATAKA,2001,12,DEC,1.4,False
2002-01-01,NORTH INTERIOR KARNATAKA,2002,1,JAN,3.8,False
2002-02-01,NORTH INTERIOR KARNATAKA,2002,2,FEB,7.9,False
2002-03-01,NORTH INTERIOR KARNATAKA,2002,3,MAR,0.3,False
2002-04-01,NORTH INTERIOR KARNATAKA,2002,4,APR,14.7,False
2002-05-01,NORTH INTERIOR KARNATAKA,2002,5,MAY,40.6,False
2002-06-01,NORTH INTERIOR KARNATAKA,2002,6,JUN,108.2,False
2002-07-01,NORTH INTERIOR KARNATAKA,2002,7,JUL,54.7,False
2002-08-01,NORTH INTERIOR KARNATAKA,2002,8,AUG,118.2,False
2002-09-01,NORTH INTERIOR KARNATAKA,2002,9,SEP,52.2,False
2002-10-01,NORTH INTERIOR KARNATAKA,2002,10,OCT,126.4,False
2002-11-01,NORTH INTERIOR KARNATAKA,2002,11,NOV,3.4,False
2002-12-01,NORTH INTERIOR KARNATAKA,2002,12,DEC,0.0,False
2003-01-01,NORTH INTERIOR KARNATAKA,2003,1,JAN,0.3,False
2003-02-01,NORTH INTERIOR KARNATAKA,2003,2,FEB,1.5,False
2003-03-01,NORTH INTERIOR KARNATAKA,2003,3,MAR,15.2,False
2003-04-01,NORTH INTERIOR KARNATAKA,2003,4,APR,24.9,False
2003-05-01,NORTH INTERIOR KARNATAKA,2003,5,MAY,3.5,False
2003-06-01,NORTH INTERIOR KARNATAKA,2003,6,JUN,66.9,False
2003-07-01,NORTH INTERIOR KARNATAKA,2003,7,JUL,94.4,False
2003-08-01,NORTH INTERIOR KARNATAKA,2003,8,AUG,104.0,False
2003-09-01,NORTH INTERIOR KARNATAKA,2003,9,SEP,64.3,False
2003-10-01,NORTH INTERIOR KARNATAKA,2003,10,OCT,92.1,False
2003-11-01,NORTH INTERIOR KARNATAKA,2003,11,NOV,4.2,False
2003-12-01,NORTH INTERIOR KARNATAKA,2003,12,DEC,2.2,False
2004-01-01,NORTH INTERIOR KARNATAKA,2004,1,JAN,2.6,False
2004-02-01,NORTH INTERIOR KARNATAKA,2004,2,FEB,2.7,False
2004-03-01,NORTH INTERIOR KARNATAKA,2004,3,MAR,1.6,False
2004-04-01,NORTH INTERIOR KARNATAKA,2004,4,APR,29.9,False
2004-05-01,NORTH INTERIOR KARNATAKA,2004,5,MAY,93.8,False
2004-06-01,NORTH INTERIOR KARNATAKA,2004,6,JUN,106.1,False
2004-07-01,NORTH INTERIOR KARNATAKA,2004,7,JUL,111.7,False
2004-08-01,NORTH INTERIOR KARNATAKA,2004,8,AUG,92.8,False
2004-09-01,NORTH INTERIOR KARNATAKA,2004,9,SEP,134.6,False
2004-10-01,NORTH INTERIOR KARNATAKA,2004,10,OCT,61.6,False
2004-11-01,NORTH INTERIOR KARNATAKA,2004,11,NOV,4.3,False
2004-12-01,NORTH INTERIOR KARNATAKA,2004,12,DEC,0.2,False
2005-01-01,NORTH INTERIOR KARNATAKA,2005,1,JAN,5.8,False
2005-02-01,NORTH INTERIOR KARNATAKA,2005,2,FEB,0.8,False
2005-03-01,NORTH INTERIOR KARNATAKA,2005,3,MAR,5.5,False
2005-04-01,NORTH INTERIOR KARNATAKA,2005,4,APR,52.5,False
2005-05-01,NORTH INTERIOR KARNATAKA,2005,5,MAY,34.5,False
2005-06-01,NORTH INTERIOR KARNATAKA,2005,6,JUN,98.7,False
2005-07-01,NORTH INTERIOR KARNATAKA,2005,7,JUL,219.4,False
2005-08-01,NORTH INTERIOR KARNATAKA,2005,8,AUG,123.3,False
2005-09-01,NORTH INTERIOR KARNATAKA,2005,9,SEP,159.7,False
2005-10-01,NORTH INTERIOR KARNATAKA,2005,10,OCT,102.3,False
2005-11-01,NORTH INTERIOR KARNATAKA,2005,11,NOV,5.0,False
2005-12-01,NORTH INTERIOR KARNATAKA,2005,12,DEC,0.1,False
2006-01-01,NORTH INTERIOR KARNATAKA,2006,1,JAN,0.0,False
2006-02-01,NORTH INTERIOR KARNATAKA,2006,2,FEB,0.0,False
2006-03-01,NORTH INTERIOR KARNATAKA,2006,3,MAR,16.8,False
2006-04-01,NORTH INTERIOR KARNATAKA,2006,4,APR,12.1,False
2006-05-01,NORTH INTERIOR KARNATAKA,2006,5,MAY,79.0,False
2006-06-01,NORTH INTERIOR KARNATAKA,2006,6,JUN,130.2,False
2006-07-01,NORTH INTERIOR KARNATAKA,2006,7,JUL,113.9,False
2006-08-01,NORTH INTERIOR KARNATAKA,2006,8,AUG,89.1,False
2006-09-01,NORTH INTERIOR KARNATAKA,2006,9,SEP,136.8,False
2006-10-01,NORTH INTERIOR KARNATAKA,2006,10,OCT,43.6,False
2006-11-01,NORTH INTERIOR KARNATAKA,2006,11,NOV,29.0,False
2006-12-01,NORTH INTERIOR KARNATAKA,2006,12,DEC,0.0,False
2007-01-01,NORTH INTERIOR KARNATAKA,2007,1,JAN,11.7,False
2007-02-01,NORTH INTERIOR KARNATAKA,2007,2,FEB,6.8,False
2007-03-01,NORTH INTERIOR KARNATAKA,2007,3,MAR,7.7,False
2007-04-01,NORTH INTERIOR KARNATAKA,2007,4,APR,27.0,False
2007-05-01,NORTH INTERIOR KARNATAKA,2007,5,MAY,38.9,False
2007-06-01,NORTH INTERIOR KARNATAKA,2007,6,JUN,215.5,False
2007-07-01,NORTH INTERIOR KARNATAKA,2007,7,JUL,117.2,False
2007-08-01,NORTH INTERIOR KARNATAKA,2007,8,AUG,143.4,False
2007-09-01,NORTH INTERIOR KARNATAKA,2007,9,SEP,205.4,False
2007-10-01,NORTH INTERIOR KARNATAKA,2007,10,OCT,40.5,False
2007-11-01,NORTH INTERIOR KARNATAKA,2007,11,NOV,13.5,False
2007-12-01,NORTH INTERIOR KARNATAKA,2007,12,DEC,9.2,False
2008-01-01,NORTH INTERIOR KARNATAKA,2008,1,JAN,0.4,False
2008-02-01,NORTH INTERIOR KARNATAKA,2008,2,FEB,9.2,False
2008-03-01,NORTH INTERIOR KARNATAKA,2008,3,MAR,109.2,False
2008-04-01,NORTH INTERIOR KARNATAKA,2008,4,APR,22.8,False
2008-05-01,NORTH INTERIOR KARNATAKA,2008,5,MAY,29.2,False
2008-06-01,NORTH INTERIOR KARNATAKA,2008,6,JUN,71.6,False
2008-07-01,NORTH INTERIOR KARNATAKA,2008,7,JUL,80.6,False
2008-08-01,NORTH INTERIOR KARNATAKA,2008,8,AUG,147.7,False
2008-09-01,NORTH INTERIOR KARNATAKA,2008,9,SEP,152.5,False
2008-10-01,NORTH INTERIOR KARNATAKA,2008,10,OCT,54.1,False
2008-11-01,NORTH INTERIOR KARNATAKA,2008,11,NOV,29.8,False
2008-12-01,NORTH INTERIOR KARNATAKA,2008,12,DEC,5.3,False
2009-01-01,NORTH INTERIOR KARNATAKA,2009,1,JAN,0.3,False
2009-02-01,NORTH INTERIOR KARNATAKA,2009,2,FEB,0.0,False
2009-03-01,NORTH INTERIOR KARNATAKA,2009,3,MAR,9.9,False
2009-04-01,NORTH INTERIOR KARNATAKA,2009,4,APR,17.4,False
2009-05-01,NORTH INTERIOR KARNATAKA,2009,5,MAY,63.1,False
2009-06-01,NORTH INTERIOR KARNATAKA,2009,6,JUN,112.0,False
2009-07-01,NORTH INTERIOR KARNATAKA,2009,7,JUL,134.9,False
2009-08-01,NORTH INTERIOR KARNATAKA,2009,8,AUG,135.4,False
2009-09-01,NORTH INTERIOR KARNATAKA,2009,9,SEP,215.6,False
2009-10-01,NORTH INTERIOR KARNATAKA,2009,10,OCT,168.6,False
2009-11-01,NORTH INTERIOR KARNATAKA,2009,11,NOV,42.3,False
2009-12-01,NORTH INTERIOR KARNATAKA,2009,12,DEC,13.9,False
2010-01-01,NORTH INTERIOR KARNATAKA,2010,1,JAN,9.6,False
2010-02-01,NORTH INTERIOR KARNATAKA,2010,2,FEB,2.5,False
2010-03-01,NORTH INTERIOR KARNATAKA,2010,3,MAR,0.5,False
2010-04-01,NORTH INTERIOR KARNATAKA,2010,4,APR,15.5,False
2010-05-01,NORTH INTERIOR KARNATAKA,2010,5,MAY,39.5,False
2010-06-01,NORTH INTERIOR KARNATAKA,2010,6,JUN,110.1,False
2010-07-01,NORTH INTERIOR KARNATAKA,2010,7,JUL,193.5,False
2010-08-01,NORTH INTERIOR KARNATAKA,2010,8,AUG,207.5,False
2010-09-01,NORTH INTERIOR KARNATAKA,2010,9,SEP,119.2,False
2010-10-01,NORTH INTERIOR KARNATAKA,2010,10,OCT,82.1,False
2010-11-01,NORTH INTERIOR KARNATAKA,2010,11,NOV,71.9,False
2010-12-01,NORTH INTERIOR KARNATAKA,2010,12,DEC,1.2,False
2011-01-01,NORTH INTERIOR KARNATAKA,2011,1,JAN,0.5,False
2011-02-01,NORTH INTERIOR KARNATAKA,2011,2,FEB,7.2,False
2011-03-01,NORTH INTERIOR KARNATAKA,2011,3,MAR,7.2,False
2011-04-01,NORTH INTERIOR KARNATAKA,2011,4,APR,41.2,False
2011-05-01,NORTH INTERIOR KARNATAKA,2011,5,MAY,46.8,False
2011-06-01,NORTH INTERIOR KARNATAKA,2011,6,JUN,101.3,False
2011-07-01,NORTH INTERIOR KARNATAKA,2011,7,JUL,150.8,False
2011-08-01,NORTH INTERIOR KARNATAKA,2011,8,AUG,152.0,False
2011-09-01,NORTH INTERIOR KARNATAKA,2011,9,SEP,69.0,False
2011-10-01,NORTH INTERIOR KARNATAKA,2011,10,OCT,73.4,False
2011-11-01,NORTH INTERIOR KARNATAKA,2011,11,NOV,5.7,False
2011-12-01,NORTH INTERIOR KARNATAKA,2011,12,DEC,0.0,False
2012-01-01,NORTH INTERIOR KARNATAKA,2012,1,JAN,28.5,False
2012-02-01,NORTH INTERIOR KARNATAKA,2012,2,FEB,6.2,False
2012-03-01,NORTH INTERIOR KARNATAKA,2012,3,MAR,0.4,False
2012-04-01,NORTH INTERIOR KARNATAKA,2012,4,APR,35.4,False
2012-05-01,NORTH INTERIOR KARNATAKA,2012,5,MAY,19.5,False
2012-06-01,NORTH INTERIOR KARNATAKA,2012,6,JUN,60.0,False
2012-07-01,NORTH INTERIOR KARNATAKA,2012,7,JUL,114.5,False
2012-08-01,NORTH INTERIOR KARNATAKA,2012,8,AUG,105.5,False
